vehicleID,totalTime,distanceTraveled,euclideanDistance,manhattanDistance,junctionCount,timeSpentQueueing,maxSpeed,averageSpeed,algorithm
1,222.2147,269.9139,173.7397,227.1314,2,63.95538,0,0,Random Vehicle
10,226.6451,499.7819,496.843,699.9781,0,0,0,0,Random Vehicle
14,265.1197,626.3182,512.012,703.6606,1,87.03371,0,0,Random Vehicle
6,306.1997,591.0391,262.4,332.0579,0,65.82985,0,0,Random Vehicle
13,395.2267,461.3074,380.174,453.2375,3,31.53572,0,0,Random Vehicle
11,352.3249,948.2603,666.9205,898.2254,1,45.28293,0,0,Random Vehicle
9,458.7917,484.9598,474.2647,668.1884,0,7.546415,0,0,Random Vehicle
5,513.3455,624.857,492.9819,555.0637,2,72.92871,0,0,Random Vehicle
3,511.4251,883.8392,650.2431,710.0036,1,79.86132,0,0,Random Vehicle
4,519.9086,814.9535,654.7913,684.8403,6,104.5511,0,0,Random Vehicle
2,548.551,857.5023,697.5572,803.4981,6,82.60607,0,0,Random Vehicle
8,698.4739,989.343,587.1441,830.0521,2,57.96602,0,0,Random Vehicle
15,722.5508,1050.925,491.5343,523.9963,6,106.7566,0,0,Random Vehicle
12,836.288,4427.392,3741.773,4422.358,1,60.38473,0,0,Random Vehicle
7,1410,5824.514,4587.43,4911.122,3,73.1153,0,0,Random Vehicle
